Country Name,Country Code,Indicator Name,Indicator Code,Year,Renewable Output
"Somalia, Fed. Rep.",SOM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,0.0
Serbia,SRB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,27.0539116010274
Sao Tome and Principe,STP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,84.8747781502662
Suriname,SUR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,58.0504933255949
Slovak Republic,SVK,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,16.4537324770389
Slovenia,SVN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,26.2674553326422
Sweden,SWE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,54.3532305149362
Seychelles,SYC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,0.0
Syrian Arab Republic,SYR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,7.07781000901933
Turks and Caicos Islands,TCA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,0.0
Chad,TCD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,8.35051546391752
Thailand,THA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,7.41289770876317
Tajikistan,TJK,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,97.8509939926921
Turkmenistan,TKM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,0.0209441489361702
Timor-Leste,TLS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,1.02781525020877
Tonga,TON,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,0.27462467960454
Trinidad and Tobago,TTO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,0.0456603285474065
Tunisia,TUN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,0.554689131796978
Turkiye,TUR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,17.3506335110726
Tuvalu,TUV,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,1.28913443830571
Tanzania,TZA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,61.7157326130993
Uganda,UGA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,62.3083870967742
Ukraine,UKR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,6.13814088251482
Uruguay,URY,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,61.3557582668187
United States,USA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,9.5301997751508
Uzbekistan,UZB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,22.6213708232108
St. Vincent and the Grenadines,VCT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,17.0079758568657
"Venezuela, RB",VEN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,72.7965497875051
British Virgin Islands,VGB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,0.0
Virgin Islands (U.S.),VIR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,0.0
Viet Nam,VNM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,34.2240040329173
Vanuatu,VUT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,3.70791998698975
Samoa,WSM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,40.9740555302686
Kosovo,XKX,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,1.47229755908563
"Yemen, Rep.",YEM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,0.0279474648747709
South Africa,ZAF,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,1.64048302108862
Zimbabwe,ZWE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2008,75.5731147540984
Aruba,ABW,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,1.80024234031504
Afghanistan,AFG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,79.6498420379743
Angola,AGO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,67.8795278795279
Albania,ALB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,99.9886582083814
Andorra,AND,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,100.0
United Arab Emirates,ARE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0074797544866858
Argentina,ARG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,30.4953983718573
Armenia,ARM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,35.6850643625463
American Samoa,ASM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0
Antigua and Barbuda,ATG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0488460129441934
Australia,AUS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,7.52290842272387
Austria,AUT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,72.3000130270528
Azerbaijan,AZE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,12.2462900148399
Burundi,BDI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,97.1092578710645
Belgium,BEL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,7.53211673228562
Benin,BEN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.1875
Burkina Faso,BFA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,18.9
Bangladesh,BGD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,1.71259736771421
Bulgaria,BGR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,10.0107066381156
Bahrain,BHR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0053189131687425
"Bahamas, The",BHS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0149851840035578
Bosnia and Herzegovina,BIH,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,39.8222491702834
Belarus,BLR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.346095601790888
Belize,BLZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,68.3646727379938
Bolivia,BOL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,38.7797752808989
Brazil,BRA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,89.0545459226252
Barbados,BRB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.115933357018643
Brunei Darussalam,BRN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0
Bhutan,BTN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,99.996561368117
Botswana,BWA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0
Central African Republic,CAF,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,99.8214923241699
Canada,CAN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,62.9637388659713
Switzerland,CHE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,56.7025518923735
Chile,CHL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,49.7282698198347
China,CHN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,17.8108790138305
Cote d'Ivoire,CIV,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,36.2970533128939
Cameroon,CMR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,69.4568563029569
"Congo, Dem. Rep.",COD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,97.0237671581088
"Congo, Rep.",COG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,66.7903525046382
Colombia,COL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,73.1129715165512
Comoros,COM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,9.72762645914397
Cabo Verde,CPV,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,1.57805621401964
Costa Rica,CRI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,95.0620837808808
Cuba,CUB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,3.88695848375451
Curacao,CUW,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,4.86286594761171
Cayman Islands,CYM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0
Cyprus,CYP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.598274209012464
Czechia,CZE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,6.3364239216402
Germany,DEU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,17.0317317412975
Djibouti,DJI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0
Dominica,DMA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,25.7206918641896
Denmark,DNK,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,27.6590715444026
Dominican Republic,DOM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,11.3742907027499
Algeria,DZA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.888288615880107
Ecuador,ECU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,51.7116890227211
"Egypt, Arab Rep.",EGY,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,11.4980757588861
Eritrea,ERI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.651465798045603
Spain,ESP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,26.077998778087
Estonia,EST,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,6.1696092949083
Ethiopia,ETH,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,88.8154345654346
Finland,FIN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,30.1086042542563
Fiji,FJI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,60.1047548537521
France,FRA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,13.9254447917153
Faroe Islands,FRO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,38.983666061706
"Micronesia, Fed. Sts.",FSM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.87205966724039
Gabon,GAB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,51.6735921268453
United Kingdom,GBR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,7.78668294365861
Georgia,GEO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,86.6675625146062
Ghana,GHA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,76.9457468184863
Gibraltar,GIB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0
Guinea,GIN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,70.3399695549652
"Gambia, The",GMB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,1.20436105476673
Guinea-Bissau,GNB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0
Equatorial Guinea,GNQ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,2.85714285714286
Greece,GRC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,13.7459732637757
Grenada,GRD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.196666502777914
Greenland,GRL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,54.3468428607948
Guatemala,GTM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,45.1997347186913
Guam,GUM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.0044912532842289
Guyana,GUY,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,8.05839481432554
"Hong Kong SAR, China",HKG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2009,0.193096147888051
